STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
DAN,D,82,SNO ADJ,19870624 0000,19870624 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870625 0000,19870625 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870626 0000,19870626 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870627 0000,19870627 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870628 0000,19870628 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870629 0000,19870629 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870630 0000,19870630 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870701 0000,19870701 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870702 0000,19870702 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870703 0000,19870703 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870704 0000,19870704 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870705 0000,19870705 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870706 0000,19870706 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870707 0000,19870707 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870708 0000,19870708 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870709 0000,19870709 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870710 0000,19870710 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870711 0000,19870711 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870712 0000,19870712 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870713 0000,19870713 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870714 0000,19870714 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870715 0000,19870715 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870716 0000,19870716 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870717 0000,19870717 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870718 0000,19870718 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870719 0000,19870719 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870720 0000,19870720 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870721 0000,19870721 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870722 0000,19870722 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870723 0000,19870723 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870724 0000,19870724 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870725 0000,19870725 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870726 0000,19870726 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870727 0000,19870727 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870728 0000,19870728 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870729 0000,19870729 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870730 0000,19870730 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870731 0000,19870731 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870801 0000,19870801 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870802 0000,19870802 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870803 0000,19870803 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870804 0000,19870804 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870805 0000,19870805 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870806 0000,19870806 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870807 0000,19870807 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870808 0000,19870808 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870809 0000,19870809 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870810 0000,19870810 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870811 0000,19870811 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870812 0000,19870812 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870813 0000,19870813 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870814 0000,19870814 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870815 0000,19870815 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870816 0000,19870816 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870817 0000,19870817 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870818 0000,19870818 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870819 0000,19870819 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870820 0000,19870820 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870821 0000,19870821 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870822 0000,19870822 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870823 0000,19870823 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870824 0000,19870824 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870825 0000,19870825 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870826 0000,19870826 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870827 0000,19870827 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870828 0000,19870828 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870829 0000,19870829 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870830 0000,19870830 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870831 0000,19870831 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870901 0000,19870901 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870902 0000,19870902 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870903 0000,19870903 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870904 0000,19870904 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870905 0000,19870905 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870906 0000,19870906 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870907 0000,19870907 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870908 0000,19870908 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870909 0000,19870909 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870910 0000,19870910 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870911 0000,19870911 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870912 0000,19870912 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870913 0000,19870913 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870914 0000,19870914 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870915 0000,19870915 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870916 0000,19870916 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870917 0000,19870917 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870918 0000,19870918 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870919 0000,19870919 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870920 0000,19870920 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870921 0000,19870921 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870922 0000,19870922 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870923 0000,19870923 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870924 0000,19870924 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870925 0000,19870925 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870926 0000,19870926 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870927 0000,19870927 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870928 0000,19870928 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870929 0000,19870929 0000,---,,INCHES
DAN,D,82,SNO ADJ,19870930 0000,19870930 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871001 0000,19871001 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871002 0000,19871002 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871003 0000,19871003 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871004 0000,19871004 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871005 0000,19871005 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871006 0000,19871006 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871007 0000,19871007 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871008 0000,19871008 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871009 0000,19871009 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871010 0000,19871010 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871011 0000,19871011 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871012 0000,19871012 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871013 0000,19871013 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871014 0000,19871014 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871015 0000,19871015 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871016 0000,19871016 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871017 0000,19871017 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871018 0000,19871018 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871019 0000,19871019 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871020 0000,19871020 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871021 0000,19871021 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871022 0000,19871022 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871023 0000,19871023 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871024 0000,19871024 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871025 0000,19871025 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871026 0000,19871026 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871027 0000,19871027 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871028 0000,19871028 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871029 0000,19871029 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871030 0000,19871030 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871031 0000,19871031 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871101 0000,19871101 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871102 0000,19871102 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871103 0000,19871103 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871104 0000,19871104 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871105 0000,19871105 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871106 0000,19871106 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871107 0000,19871107 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871108 0000,19871108 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871109 0000,19871109 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871110 0000,19871110 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871111 0000,19871111 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871112 0000,19871112 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871113 0000,19871113 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871114 0000,19871114 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871115 0000,19871115 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871116 0000,19871116 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871117 0000,19871117 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871118 0000,19871118 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871119 0000,19871119 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871120 0000,19871120 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871121 0000,19871121 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871122 0000,19871122 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871123 0000,19871123 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871124 0000,19871124 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871125 0000,19871125 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871126 0000,19871126 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871127 0000,19871127 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871128 0000,19871128 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871129 0000,19871129 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871130 0000,19871130 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871201 0000,19871201 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871202 0000,19871202 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871203 0000,19871203 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871204 0000,19871204 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871205 0000,19871205 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871206 0000,19871206 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871207 0000,19871207 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871208 0000,19871208 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871209 0000,19871209 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871210 0000,19871210 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871211 0000,19871211 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871212 0000,19871212 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871213 0000,19871213 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871214 0000,19871214 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871215 0000,19871215 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871216 0000,19871216 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871217 0000,19871217 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871218 0000,19871218 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871219 0000,19871219 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871220 0000,19871220 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871221 0000,19871221 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871222 0000,19871222 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871223 0000,19871223 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871224 0000,19871224 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871225 0000,19871225 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871226 0000,19871226 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871227 0000,19871227 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871228 0000,19871228 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871229 0000,19871229 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871230 0000,19871230 0000,---,,INCHES
DAN,D,82,SNO ADJ,19871231 0000,19871231 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880101 0000,19880101 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880102 0000,19880102 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880103 0000,19880103 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880104 0000,19880104 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880105 0000,19880105 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880106 0000,19880106 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880107 0000,19880107 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880108 0000,19880108 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880109 0000,19880109 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880110 0000,19880110 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880111 0000,19880111 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880112 0000,19880112 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880113 0000,19880113 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880114 0000,19880114 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880115 0000,19880115 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880116 0000,19880116 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880117 0000,19880117 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880118 0000,19880118 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880119 0000,19880119 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880120 0000,19880120 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880121 0000,19880121 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880122 0000,19880122 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880123 0000,19880123 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880124 0000,19880124 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880125 0000,19880125 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880126 0000,19880126 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880127 0000,19880127 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880128 0000,19880128 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880129 0000,19880129 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880130 0000,19880130 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880131 0000,19880131 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880201 0000,19880201 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880202 0000,19880202 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880203 0000,19880203 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880204 0000,19880204 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880205 0000,19880205 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880206 0000,19880206 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880207 0000,19880207 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880208 0000,19880208 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880209 0000,19880209 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880210 0000,19880210 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880211 0000,19880211 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880212 0000,19880212 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880213 0000,19880213 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880214 0000,19880214 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880215 0000,19880215 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880216 0000,19880216 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880217 0000,19880217 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880218 0000,19880218 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880219 0000,19880219 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880220 0000,19880220 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880221 0000,19880221 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880222 0000,19880222 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880223 0000,19880223 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880224 0000,19880224 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880225 0000,19880225 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880226 0000,19880226 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880227 0000,19880227 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880228 0000,19880228 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880229 0000,19880229 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880301 0000,19880301 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880302 0000,19880302 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880303 0000,19880303 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880304 0000,19880304 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880305 0000,19880305 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880306 0000,19880306 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880307 0000,19880307 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880308 0000,19880308 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880309 0000,19880309 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880310 0000,19880310 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880311 0000,19880311 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880312 0000,19880312 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880313 0000,19880313 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880314 0000,19880314 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880315 0000,19880315 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880316 0000,19880316 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880317 0000,19880317 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880318 0000,19880318 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880319 0000,19880319 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880320 0000,19880320 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880321 0000,19880321 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880322 0000,19880322 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880323 0000,19880323 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880324 0000,19880324 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880325 0000,19880325 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880326 0000,19880326 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880327 0000,19880327 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880328 0000,19880328 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880329 0000,19880329 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880330 0000,19880330 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880331 0000,19880331 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880401 0000,19880401 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880402 0000,19880402 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880403 0000,19880403 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880404 0000,19880404 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880405 0000,19880405 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880406 0000,19880406 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880407 0000,19880407 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880408 0000,19880408 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880409 0000,19880409 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880410 0000,19880410 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880411 0000,19880411 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880412 0000,19880412 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880413 0000,19880413 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880414 0000,19880414 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880415 0000,19880415 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880416 0000,19880416 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880417 0000,19880417 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880418 0000,19880418 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880419 0000,19880419 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880420 0000,19880420 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880421 0000,19880421 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880422 0000,19880422 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880423 0000,19880423 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880424 0000,19880424 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880425 0000,19880425 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880426 0000,19880426 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880427 0000,19880427 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880428 0000,19880428 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880429 0000,19880429 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880430 0000,19880430 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880501 0000,19880501 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880502 0000,19880502 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880503 0000,19880503 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880504 0000,19880504 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880505 0000,19880505 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880506 0000,19880506 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880507 0000,19880507 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880508 0000,19880508 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880509 0000,19880509 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880510 0000,19880510 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880511 0000,19880511 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880512 0000,19880512 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880513 0000,19880513 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880514 0000,19880514 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880515 0000,19880515 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880516 0000,19880516 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880517 0000,19880517 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880518 0000,19880518 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880519 0000,19880519 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880520 0000,19880520 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880521 0000,19880521 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880522 0000,19880522 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880523 0000,19880523 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880524 0000,19880524 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880525 0000,19880525 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880526 0000,19880526 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880527 0000,19880527 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880528 0000,19880528 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880529 0000,19880529 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880530 0000,19880530 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880531 0000,19880531 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880601 0000,19880601 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880602 0000,19880602 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880603 0000,19880603 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880604 0000,19880604 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880605 0000,19880605 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880606 0000,19880606 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880607 0000,19880607 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880608 0000,19880608 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880609 0000,19880609 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880610 0000,19880610 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880611 0000,19880611 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880612 0000,19880612 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880613 0000,19880613 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880614 0000,19880614 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880615 0000,19880615 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880616 0000,19880616 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880617 0000,19880617 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880618 0000,19880618 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880619 0000,19880619 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880620 0000,19880620 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880621 0000,19880621 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880622 0000,19880622 0000,---,,INCHES
DAN,D,82,SNO ADJ,19880623 0000,19880623 0000,---,,INCHES
